Country/Area,Item1,Purpose,Year,Overnight Stays
Spain,Ehime,Overall,2022,160
Spain,Ehime,Overall,2023,"3,160"
Spain,Fukui,Overall,2021,20
Spain,Fukui,Overall,2022,210
Spain,Fukui,Overall,2023,80
Spain,Fukuoka,Overall,2021,150
Spain,Fukuoka,Overall,2022,620
Spain,Fukuoka,Overall,2023,"6,030"
Spain,Fukushima,Overall,2021,70
Spain,Fukushima,Overall,2022,220
Spain,Fukushima,Overall,2023,410
Spain,Gifu,Overall,2021,30
Spain,Gifu,Overall,2022,"1,240"
Spain,Gifu,Overall,2023,"27,720"
Spain,Gunma,Overall,2021,30
Spain,Gunma,Overall,2022,180
Spain,Gunma,Overall,2023,"1,560"
Spain,Hiroshima,Overall,2021,60
Spain,Hiroshima,Overall,2022,"1,210"
Spain,Hiroshima,Overall,2023,"26,750"
Spain,Hokkaido,Overall,2021,"1,110"
Spain,Hokkaido,Overall,2022,690
Spain,Hokkaido,Overall,2023,"4,860"
Spain,Hyogo,Overall,2021,410
Spain,Hyogo,Overall,2022,570
Spain,Hyogo,Overall,2023,"6,580"
Spain,Ibaraki,Overall,2021,10
Spain,Ibaraki,Overall,2022,"1,280"
Spain,Ibaraki,Overall,2023,"1,330"
Spain,Ishikawa,Overall,2021,20
Spain,Ishikawa,Overall,2022,"1,090"
Spain,Ishikawa,Overall,2023,"26,510"
Spain,Iwate,Overall,2021,60
Spain,Iwate,Overall,2022,40
Spain,Iwate,Overall,2023,500
Spain,Kagawa,Overall,2021,10
Spain,Kagawa,Overall,2022,60
Spain,Kagawa,Overall,2023,830
Spain,Kagoshima,Overall,2021,10
Spain,Kagoshima,Overall,2022,30
Spain,Kagoshima,Overall,2023,630
Spain,Kanagawa,Overall,2021,810
Spain,Kanagawa,Overall,2022,"2,550"
Spain,Kanagawa,Overall,2023,"22,020"
Spain,Kochi,Overall,2021,0
Spain,Kochi,Overall,2022,10
Spain,Kochi,Overall,2023,120
Spain,Kumamoto,Overall,2021,20
Spain,Kumamoto,Overall,2022,130
Spain,Kumamoto,Overall,2023,890
Spain,Kyoto,Overall,2021,390
Spain,Kyoto,Overall,2022,"17,630"
Spain,Kyoto,Overall,2023,"240,230"
Spain,Mie,Overall,2021,10
Spain,Mie,Overall,2022,150
Spain,Mie,Overall,2023,"1,000"
Spain,Miyagi,Overall,2021,200
Spain,Miyagi,Overall,2022,310
Spain,Miyagi,Overall,2023,"1,450"
Spain,Miyazaki,Overall,2021,10
Spain,Miyazaki,Overall,2022,10
Spain,Miyazaki,Overall,2023,80
Spain,Nagano,Overall,2021,50
Spain,Nagano,Overall,2022,680
Spain,Nagano,Overall,2023,"5,340"
Spain,Nagasaki,Overall,2021,100
Spain,Nagasaki,Overall,2022,90
Spain,Nagasaki,Overall,2023,440
Spain,Nara,Overall,2021,10
Spain,Nara,Overall,2022,210
Spain,Nara,Overall,2023,"2,630"
Spain,Niigata,Overall,2021,10
Spain,Niigata,Overall,2022,120
Spain,Niigata,Overall,2023,820
Spain,Oita,Overall,2021,0
Spain,Oita,Overall,2022,130
Spain,Oita,Overall,2023,420
Spain,Okayama,Overall,2021,10
Spain,Okayama,Overall,2022,360
Spain,Okayama,Overall,2023,"2,040"
Spain,Okinawa,Overall,2021,280
Spain,Okinawa,Overall,2022,500
Spain,Okinawa,Overall,2023,"3,190"
Spain,Osaka,Overall,2021,430
Spain,Osaka,Overall,2022,"5,430"
Spain,Osaka,Overall,2023,"82,020"
Spain,Saga,Overall,2021,0
Spain,Saga,Overall,2022,20
Spain,Saga,Overall,2023,70
Spain,Saitama,Overall,2021,370
Spain,Saitama,Overall,2022,520
Spain,Saitama,Overall,2023,590
Spain,Shiga,Overall,2021,0
Spain,Shiga,Overall,2022,120
Spain,Shiga,Overall,2023,390
Spain,Shimane,Overall,2021,0
Spain,Shimane,Overall,2022,40
Spain,Shimane,Overall,2023,90
Spain,Shizuoka,Overall,2021,730
Spain,Shizuoka,Overall,2022,400
Spain,Shizuoka,Overall,2023,"3,170"
Spain,Tochigi,Overall,2021,210
Spain,Tochigi,Overall,2022,590
Spain,Tochigi,Overall,2023,"3,260"
Spain,Tokushima,Overall,2021,0
Spain,Tokushima,Overall,2022,50
Spain,Tokushima,Overall,2023,520
Spain,Tokyo,Overall,2021,"16,710"
Spain,Tokyo,Overall,2022,"37,050"
Spain,Tokyo,Overall,2023,"360,220"
Spain,Tottori,Overall,2021,40
Spain,Tottori,Overall,2022,20
Spain,Tottori,Overall,2023,20
Spain,Toyama,Overall,2021,20
Spain,Toyama,Overall,2022,70
Spain,Toyama,Overall,2023,700
Spain,Wakayama,Overall,2021,0
Spain,Wakayama,Overall,2022,100
Spain,Wakayama,Overall,2023,"2,000"
Spain,Yamagata,Overall,2021,30
Spain,Yamagata,Overall,2022,130
Spain,Yamagata,Overall,2023,490
Spain,Yamaguchi,Overall,2021,160
Spain,Yamaguchi,Overall,2022,220
Spain,Yamaguchi,Overall,2023,500
Spain,Yamanashi,Overall,2021,0
Spain,Yamanashi,Overall,2022,840
Spain,Yamanashi,Overall,2023,"3,360"
Taiwan,Aichi,Overall,2021,550
Taiwan,Aichi,Overall,2022,"13,650"
Taiwan,Aichi,Overall,2023,"330,240"
Taiwan,Akita,Overall,2021,100
Taiwan,Akita,Overall,2022,770
Taiwan,Akita,Overall,2023,"27,410"
Taiwan,Aomori,Overall,2021,220
Taiwan,Aomori,Overall,2022,"3,650"
Taiwan,Aomori,Overall,2023,"85,860"
Taiwan,Chiba,Overall,2021,"3,740"
Taiwan,Chiba,Overall,2022,"22,060"
Taiwan,Chiba,Overall,2023,"483,250"
Taiwan,Ehime,Overall,2021,970
Taiwan,Ehime,Overall,2022,"1,940"
Taiwan,Ehime,Overall,2023,"46,660"
Taiwan,Fukui,Overall,2021,110
Taiwan,Fukui,Overall,2022,440
Taiwan,Fukui,Overall,2023,"11,710"
Taiwan,Fukuoka,Overall,2021,610
Taiwan,Fukuoka,Overall,2022,"32,740"
Taiwan,Fukuoka,Overall,2023,"625,640"
Taiwan,Fukushima,Overall,2021,370
Taiwan,Fukushima,Overall,2022,"2,100"
Taiwan,Fukushima,Overall,2023,"89,640"
Taiwan,Gifu,Overall,2021,150
Taiwan,Gifu,Overall,2022,"4,250"
Taiwan,Gifu,Overall,2023,"84,660"
Taiwan,Gunma,Overall,2021,190
Taiwan,Gunma,Overall,2022,"5,190"
Taiwan,Gunma,Overall,2023,"76,560"
Taiwan,Hiroshima,Overall,2021,290
Taiwan,Hiroshima,Overall,2022,"2,750"
Taiwan,Hiroshima,Overall,2023,"81,160"
Taiwan,Hokkaido,Overall,2021,810
Taiwan,Hokkaido,Overall,2022,"86,610"
Taiwan,Hokkaido,Overall,2023,"1,355,910"
Taiwan,Hyogo,Overall,2021,300
Taiwan,Hyogo,Overall,2022,"9,720"
Taiwan,Hyogo,Overall,2023,"185,470"
Taiwan,Ibaraki,Overall,2021,520
Taiwan,Ibaraki,Overall,2022,"4,150"
Taiwan,Ibaraki,Overall,2023,"42,070"
Taiwan,Ishikawa,Overall,2021,90
Taiwan,Ishikawa,Overall,2022,"5,040"
Taiwan,Ishikawa,Overall,2023,"181,270"
Taiwan,Iwate,Overall,2021,210
Taiwan,Iwate,Overall,2022,"2,700"
Taiwan,Iwate,Overall,2023,"151,900"
Taiwan,Kagawa,Overall,2021,100
Taiwan,Kagawa,Overall,2022,"2,350"
Taiwan,Kagawa,Overall,2023,"106,880"
Taiwan,Kagoshima,Overall,2021,130
Taiwan,Kagoshima,Overall,2022,"1,510"
Taiwan,Kagoshima,Overall,2023,"35,020"
Taiwan,Kanagawa,Overall,2021,"1,350"
Taiwan,Kanagawa,Overall,2022,"18,940"
Taiwan,Kanagawa,Overall,2023,"212,640"
Taiwan,Kochi,Overall,2021,20
Taiwan,Kochi,Overall,2022,410
Taiwan,Kochi,Overall,2023,"32,040"
Taiwan,Kumamoto,Overall,2021,130
Taiwan,Kumamoto,Overall,2022,"10,330"
Taiwan,Kumamoto,Overall,2023,"242,650"
Taiwan,Kyoto,Overall,2021,"1,560"
Taiwan,Kyoto,Overall,2022,"103,270"
Taiwan,Kyoto,Overall,2023,"1,191,500"
Taiwan,Mie,Overall,2021,100
Taiwan,Mie,Overall,2022,"3,230"
Taiwan,Mie,Overall,2023,"23,370"
Taiwan,Miyagi,Overall,2021,"1,640"
Taiwan,Miyagi,Overall,2022,"5,170"
Taiwan,Miyagi,Overall,2023,"240,470"
Taiwan,Miyazaki,Overall,2021,80
Taiwan,Miyazaki,Overall,2022,880
Taiwan,Miyazaki,Overall,2023,"9,820"
Taiwan,Nagano,Overall,2021,370
Taiwan,Nagano,Overall,2022,"10,180"
Taiwan,Nagano,Overall,2023,"234,570"
Taiwan,Nagasaki,Overall,2021,200
Taiwan,Nagasaki,Overall,2022,"4,050"
Taiwan,Nagasaki,Overall,2023,"58,120"
Taiwan,Nara,Overall,2021,40
Taiwan,Nara,Overall,2022,970
Taiwan,Nara,Overall,2023,"19,060"
Taiwan,Niigata,Overall,2021,240
Taiwan,Niigata,Overall,2022,"4,460"
Taiwan,Niigata,Overall,2023,"58,750"
Taiwan,Oita,Overall,2021,50
Taiwan,Oita,Overall,2022,"5,040"
Taiwan,Oita,Overall,2023,"124,740"
Taiwan,Okayama,Overall,2021,130
Taiwan,Okayama,Overall,2022,"2,360"
Taiwan,Okayama,Overall,2023,"85,810"
Taiwan,Okinawa,Overall,2021,330
Taiwan,Okinawa,Overall,2022,"30,780"
Taiwan,Okinawa,Overall,2023,"725,780"
Taiwan,Osaka,Overall,2021,"2,280"
Taiwan,Osaka,Overall,2022,"121,360"
Taiwan,Osaka,Overall,2023,"1,982,230"
Taiwan,Saga,Overall,2021,30
Taiwan,Saga,Overall,2022,"1,340"
Taiwan,Saga,Overall,2023,"31,460"
Taiwan,Saitama,Overall,2021,230
Taiwan,Saitama,Overall,2022,"1,260"
Taiwan,Saitama,Overall,2023,"14,400"
Taiwan,Shiga,Overall,2021,220
Taiwan,Shiga,Overall,2022,"3,850"
Taiwan,Shiga,Overall,2023,"67,240"
Taiwan,Shimane,Overall,2021,60
Taiwan,Shimane,Overall,2022,400
Taiwan,Shimane,Overall,2023,"9,250"
Taiwan,Shizuoka,Overall,2021,480
Taiwan,Shizuoka,Overall,2022,"7,110"
Taiwan,Shizuoka,Overall,2023,"108,520"
Taiwan,Tochigi,Overall,2021,200
Taiwan,Tochigi,Overall,2022,"3,410"
Taiwan,Tochigi,Overall,2023,"50,830"
Taiwan,Tokushima,Overall,2021,60
Taiwan,Tokushima,Overall,2022,640
Taiwan,Tokushima,Overall,2023,"15,160"
Taiwan,Tokyo,Overall,2021,"12,360"
Taiwan,Tokyo,Overall,2022,"344,240"
Taiwan,Tokyo,Overall,2023,"3,276,920"
Taiwan,Tottori,Overall,2021,50
Taiwan,Tottori,Overall,2022,400
Taiwan,Tottori,Overall,2023,"10,770"
Taiwan,Toyama,Overall,2021,100
Taiwan,Toyama,Overall,2022,"1,460"
Taiwan,Toyama,Overall,2023,"65,620"
Taiwan,Wakayama,Overall,2021,20
Taiwan,Wakayama,Overall,2022,"1,810"
Taiwan,Wakayama,Overall,2023,"35,790"
Taiwan,Yamagata,Overall,2021,310
Taiwan,Yamagata,Overall,2022,"2,140"
Taiwan,Yamagata,Overall,2023,"46,950"
Taiwan,Yamaguchi,Overall,2021,80
Taiwan,Yamaguchi,Overall,2022,680
Taiwan,Yamaguchi,Overall,2023,"9,940"
Taiwan,Yamanashi,Overall,2021,140
Taiwan,Yamanashi,Overall,2022,"12,890"
Taiwan,Yamanashi,Overall,2023,"243,990"
Thailand,Aichi,Overall,2021,"2,550"
Thailand,Aichi,Overall,2022,"27,290"
Thailand,Aichi,Overall,2023,"125,120"
Thailand,Akita,Overall,2021,80
Thailand,Akita,Overall,2022,710
Thailand,Akita,Overall,2023,"3,220"
Thailand,Aomori,Overall,2021,90
Thailand,Aomori,Overall,2022,"2,110"
Thailand,Aomori,Overall,2023,"12,840"
Thailand,Chiba,Overall,2021,"6,380"
Thailand,Chiba,Overall,2022,"39,210"
Thailand,Chiba,Overall,2023,"204,860"
Thailand,Ehime,Overall,2021,20
Thailand,Ehime,Overall,2022,300
Thailand,Ehime,Overall,2023,"1,580"
Thailand,Fukui,Overall,2021,50
Thailand,Fukui,Overall,2022,140
Thailand,Fukui,Overall,2023,"1,230"
Thailand,Fukuoka,Overall,2021,"1,220"
Thailand,Fukuoka,Overall,2022,"27,490"
Thailand,Fukuoka,Overall,2023,"225,190"
Thailand,Fukushima,Overall,2021,320
Thailand,Fukushima,Overall,2022,"4,870"
Thailand,Fukushima,Overall,2023,"17,970"
Thailand,Gifu,Overall,2021,530
Thailand,Gifu,Overall,2022,"7,860"
Thailand,Gifu,Overall,2023,"42,960"
Thailand,Gunma,Overall,2021,270
Thailand,Gunma,Overall,2022,"3,290"
Thailand,Gunma,Overall,2023,"18,630"
Thailand,Hiroshima,Overall,2021,370
Thailand,Hiroshima,Overall,2022,"1,850"
Thailand,Hiroshima,Overall,2023,"8,160"
Thailand,Hokkaido,Overall,2021,690
Thailand,Hokkaido,Overall,2022,"46,530"
Thailand,Hokkaido,Overall,2023,"345,620"
Thailand,Hyogo,Overall,2021,300
Thailand,Hyogo,Overall,2022,"3,580"
Thailand,Hyogo,Overall,2023,"22,900"
Thailand,Ibaraki,Overall,2021,570
Thailand,Ibaraki,Overall,2022,"1,690"
Thailand,Ibaraki,Overall,2023,"5,240"
Thailand,Ishikawa,Overall,2021,190
Thailand,Ishikawa,Overall,2022,"2,530"
Thailand,Ishikawa,Overall,2023,"16,620"
Thailand,Iwate,Overall,2021,160
Thailand,Iwate,Overall,2022,"1,520"
Thailand,Iwate,Overall,2023,"9,690"
Thailand,Kagawa,Overall,2021,190
Thailand,Kagawa,Overall,2022,470
Thailand,Kagawa,Overall,2023,"2,760"
Thailand,Kagoshima,Overall,2021,90
Thailand,Kagoshima,Overall,2022,620
Thailand,Kagoshima,Overall,2023,"3,390"
Thailand,Kanagawa,Overall,2021,"1,430"
Thailand,Kanagawa,Overall,2022,"17,260"
Thailand,Kanagawa,Overall,2023,"71,740"
Thailand,Kochi,Overall,2021,20
Thailand,Kochi,Overall,2022,240
Thailand,Kochi,Overall,2023,"1,010"
Thailand,Kumamoto,Overall,2021,80
Thailand,Kumamoto,Overall,2022,"5,540"
Thailand,Kumamoto,Overall,2023,"25,280"
Thailand,Kyoto,Overall,2021,"1,150"
Thailand,Kyoto,Overall,2022,"24,670"
Thailand,Kyoto,Overall,2023,"155,760"
Thailand,Mie,Overall,2021,330
Thailand,Mie,Overall,2022,"2,050"
Thailand,Mie,Overall,2023,"11,250"
Thailand,Miyagi,Overall,2021,850
Thailand,Miyagi,Overall,2022,"6,210"
Thailand,Miyagi,Overall,2023,"26,540"
Thailand,Miyazaki,Overall,2021,80
Thailand,Miyazaki,Overall,2022,530
Thailand,Miyazaki,Overall,2023,"2,110"
Thailand,Nagano,Overall,2021,"1,220"
Thailand,Nagano,Overall,2022,"13,430"
Thailand,Nagano,Overall,2023,"78,590"
Thailand,Nagasaki,Overall,2021,40
Thailand,Nagasaki,Overall,2022,"2,480"
Thailand,Nagasaki,Overall,2023,"12,260"
Thailand,Nara,Overall,2021,70
Thailand,Nara,Overall,2022,360
Thailand,Nara,Overall,2023,"3,470"
Thailand,Niigata,Overall,2021,190
Thailand,Niigata,Overall,2022,"3,770"
Thailand,Niigata,Overall,2023,"12,810"
Thailand,Oita,Overall,2021,90
Thailand,Oita,Overall,2022,"8,980"
Thailand,Oita,Overall,2023,"40,100"
Thailand,Okayama,Overall,2021,60
Thailand,Okayama,Overall,2022,840
Thailand,Okayama,Overall,2023,"5,230"
Thailand,Okinawa,Overall,2021,590
Thailand,Okinawa,Overall,2022,760
Thailand,Okinawa,Overall,2023,"12,550"
Thailand,Osaka,Overall,2021,"3,610"
Thailand,Osaka,Overall,2022,"76,070"
Thailand,Osaka,Overall,2023,"525,040"
Thailand,Saga,Overall,2021,40
Thailand,Saga,Overall,2022,"1,090"
Thailand,Saga,Overall,2023,"3,400"
Thailand,Saitama,Overall,2021,230
Thailand,Saitama,Overall,2022,"1,650"
Thailand,Saitama,Overall,2023,"6,460"
Thailand,Shiga,Overall,2021,100
Thailand,Shiga,Overall,2022,"1,770"
Thailand,Shiga,Overall,2023,"7,230"
Thailand,Shimane,Overall,2021,40
Thailand,Shimane,Overall,2022,130
Thailand,Shimane,Overall,2023,750
Thailand,Shizuoka,Overall,2021,830
Thailand,Shizuoka,Overall,2022,"7,020"
Thailand,Shizuoka,Overall,2023,"48,200"
Thailand,Tochigi,Overall,2021,"1,050"
Thailand,Tochigi,Overall,2022,"3,540"
Thailand,Tochigi,Overall,2023,"20,580"
Thailand,Tokushima,Overall,2021,20
Thailand,Tokushima,Overall,2022,270
Thailand,Tokushima,Overall,2023,"1,430"
Thailand,Tokyo,Overall,2021,"19,070"
Thailand,Tokyo,Overall,2022,"240,610"
Thailand,Tokyo,Overall,2023,"1,037,370"
Thailand,Tottori,Overall,2021,90
Thailand,Tottori,Overall,2022,320
Thailand,Tottori,Overall,2023,960
Thailand,Toyama,Overall,2021,80
Thailand,Toyama,Overall,2022,"1,030"
Thailand,Toyama,Overall,2023,"11,290"
Thailand,Wakayama,Overall,2021,110
Thailand,Wakayama,Overall,2022,"1,490"
Thailand,Wakayama,Overall,2023,"5,330"
Thailand,Yamagata,Overall,2021,160
Thailand,Yamagata,Overall,2022,"1,530"
Thailand,Yamagata,Overall,2023,"10,620"
Thailand,Yamaguchi,Overall,2021,80
Thailand,Yamaguchi,Overall,2022,430
Thailand,Yamaguchi,Overall,2023,980
Thailand,Yamanashi,Overall,2021,160
Thailand,Yamanashi,Overall,2022,"31,480"
Thailand,Yamanashi,Overall,2023,"144,420"
United Kingdom,Aichi,Overall,2021,"1,240"
United Kingdom,Aichi,Overall,2022,"4,370"
United Kingdom,Aichi,Overall,2023,"20,480"
United Kingdom,Akita,Overall,2021,820
United Kingdom,Akita,Overall,2022,"1,050"
United Kingdom,Akita,Overall,2023,900
United Kingdom,Aomori,Overall,2021,250
United Kingdom,Aomori,Overall,2022,240
United Kingdom,Aomori,Overall,2023,"2,270"
United Kingdom,Chiba,Overall,2021,"7,280"
United Kingdom,Chiba,Overall,2022,"6,310"
United Kingdom,Chiba,Overall,2023,"32,820"
United Kingdom,Ehime,Overall,2021,30
United Kingdom,Ehime,Overall,2022,310
United Kingdom,Ehime,Overall,2023,"2,460"
United Kingdom,Fukui,Overall,2021,110
United Kingdom,Fukui,Overall,2022,160
United Kingdom,Fukui,Overall,2023,650
United Kingdom,Fukuoka,Overall,2021,410
United Kingdom,Fukuoka,Overall,2022,"3,460"
United Kingdom,Fukuoka,Overall,2023,"29,480"
United Kingdom,Fukushima,Overall,2021,300
United Kingdom,Fukushima,Overall,2022,280
United Kingdom,Fukushima,Overall,2023,"1,480"
United Kingdom,Gifu,Overall,2021,670
United Kingdom,Gifu,Overall,2022,"1,950"
United Kingdom,Gifu,Overall,2023,"20,350"
United Kingdom,Gunma,Overall,2021,40
United Kingdom,Gunma,Overall,2022,320
United Kingdom,Gunma,Overall,2023,"2,830"
United Kingdom,Hiroshima,Overall,2021,840
United Kingdom,Hiroshima,Overall,2022,"3,720"
United Kingdom,Hiroshima,Overall,2023,"66,100"
United Kingdom,Hokkaido,Overall,2021,"1,580"
United Kingdom,Hokkaido,Overall,2022,"4,980"
United Kingdom,Hokkaido,Overall,2023,"36,410"
United Kingdom,Hyogo,Overall,2021,590
United Kingdom,Hyogo,Overall,2022,"1,960"
United Kingdom,Hyogo,Overall,2023,"14,430"
United Kingdom,Ibaraki,Overall,2021,100
United Kingdom,Ibaraki,Overall,2022,850
United Kingdom,Ibaraki,Overall,2023,"4,450"
United Kingdom,Ishikawa,Overall,2021,440
United Kingdom,Ishikawa,Overall,2022,"2,930"
United Kingdom,Ishikawa,Overall,2023,"36,620"
United Kingdom,Iwate,Overall,2021,60
United Kingdom,Iwate,Overall,2022,430
United Kingdom,Iwate,Overall,2023,"2,310"
United Kingdom,Kagawa,Overall,2021,120
United Kingdom,Kagawa,Overall,2022,570
United Kingdom,Kagawa,Overall,2023,"4,140"
United Kingdom,Kagoshima,Overall,2021,220
United Kingdom,Kagoshima,Overall,2022,480
United Kingdom,Kagoshima,Overall,2023,"5,260"
United Kingdom,Kanagawa,Overall,2021,"12,340"
United Kingdom,Kanagawa,Overall,2022,"11,400"
United Kingdom,Kanagawa,Overall,2023,"65,550"
United Kingdom,Kochi,Overall,2021,30
United Kingdom,Kochi,Overall,2022,70
United Kingdom,Kochi,Overall,2023,660
United Kingdom,Kumamoto,Overall,2021,660
United Kingdom,Kumamoto,Overall,2022,480
United Kingdom,Kumamoto,Overall,2023,"5,250"
United Kingdom,Kyoto,Overall,2021,970
United Kingdom,Kyoto,Overall,2022,"28,500"
United Kingdom,Kyoto,Overall,2023,"314,880"
United Kingdom,Mie,Overall,2021,790
United Kingdom,Mie,Overall,2022,"1,980"
United Kingdom,Mie,Overall,2023,"2,320"
United Kingdom,Miyagi,Overall,2021,"1,670"
United Kingdom,Miyagi,Overall,2022,"1,130"
United Kingdom,Miyagi,Overall,2023,"7,500"
United Kingdom,Miyazaki,Overall,2021,820
United Kingdom,Miyazaki,Overall,2022,610
United Kingdom,Miyazaki,Overall,2023,"1,380"
United Kingdom,Nagano,Overall,2021,310
United Kingdom,Nagano,Overall,2022,"2,710"
United Kingdom,Nagano,Overall,2023,"27,830"
United Kingdom,Nagasaki,Overall,2021,550
United Kingdom,Nagasaki,Overall,2022,730
United Kingdom,Nagasaki,Overall,2023,"3,860"
United Kingdom,Nara,Overall,2021,80
United Kingdom,Nara,Overall,2022,450
United Kingdom,Nara,Overall,2023,"6,140"
United Kingdom,Niigata,Overall,2021,"1,550"
United Kingdom,Niigata,Overall,2022,850
United Kingdom,Niigata,Overall,2023,"3,750"
United Kingdom,Oita,Overall,2021,50
United Kingdom,Oita,Overall,2022,360
United Kingdom,Oita,Overall,2023,"3,530"
United Kingdom,Okayama,Overall,2021,230
United Kingdom,Okayama,Overall,2022,630
United Kingdom,Okayama,Overall,2023,"6,150"
United Kingdom,Okinawa,Overall,2021,970
United Kingdom,Okinawa,Overall,2022,"2,340"
United Kingdom,Okinawa,Overall,2023,"16,420"
United Kingdom,Osaka,Overall,2021,"5,630"
United Kingdom,Osaka,Overall,2022,"19,900"
United Kingdom,Osaka,Overall,2023,"195,160"
United Kingdom,Saga,Overall,2021,100
United Kingdom,Saga,Overall,2022,170
United Kingdom,Saga,Overall,2023,690
United Kingdom,Saitama,Overall,2021,"1,350"
United Kingdom,Saitama,Overall,2022,640
United Kingdom,Saitama,Overall,2023,"2,500"
United Kingdom,Shiga,Overall,2021,100
United Kingdom,Shiga,Overall,2022,450
United Kingdom,Shiga,Overall,2023,"1,930"
United Kingdom,Shimane,Overall,2021,40
United Kingdom,Shimane,Overall,2022,140
United Kingdom,Shimane,Overall,2023,830
United Kingdom,Shizuoka,Overall,2021,"2,500"
United Kingdom,Shizuoka,Overall,2022,"2,030"
United Kingdom,Shizuoka,Overall,2023,"16,040"
United Kingdom,Tochigi,Overall,2021,350
United Kingdom,Tochigi,Overall,2022,"1,070"
United Kingdom,Tochigi,Overall,2023,"3,370"
United Kingdom,Tokushima,Overall,2021,20
United Kingdom,Tokushima,Overall,2022,190
United Kingdom,Tokushima,Overall,2023,"2,040"
United Kingdom,Tokyo,Overall,2021,"61,860"
United Kingdom,Tokyo,Overall,2022,"146,990"
United Kingdom,Tokyo,Overall,2023,"926,670"
United Kingdom,Tottori,Overall,2021,10
United Kingdom,Tottori,Overall,2022,40
United Kingdom,Tottori,Overall,2023,490
United Kingdom,Toyama,Overall,2021,320
United Kingdom,Toyama,Overall,2022,260
United Kingdom,Toyama,Overall,2023,"2,320"
United Kingdom,Wakayama,Overall,2021,160
United Kingdom,Wakayama,Overall,2022,320
United Kingdom,Wakayama,Overall,2023,"3,540"
United Kingdom,Yamagata,Overall,2021,170
United Kingdom,Yamagata,Overall,2022,490
United Kingdom,Yamagata,Overall,2023,"1,440"
United Kingdom,Yamaguchi,Overall,2021,50
United Kingdom,Yamaguchi,Overall,2022,110
United Kingdom,Yamaguchi,Overall,2023,690
United Kingdom,Yamanashi,Overall,2021,420
United Kingdom,Yamanashi,Overall,2022,660
United Kingdom,Yamanashi,Overall,2023,"10,720"
United States,Aichi,Overall,2021,"4,810"
United States,Aichi,Overall,2022,"19,730"
United States,Aichi,Overall,2023,"90,230"
United States,Akita,Overall,2021,540
United States,Akita,Overall,2022,960
United States,Akita,Overall,2023,"4,940"
United States,Aomori,Overall,2021,"4,710"
United States,Aomori,Overall,2022,"5,150"
United States,Aomori,Overall,2023,"17,420"
United States,Chiba,Overall,2021,"93,150"
United States,Chiba,Overall,2022,"120,940"
United States,Chiba,Overall,2023,"431,240"
United States,Ehime,Overall,2021,550
United States,Ehime,Overall,2022,"2,080"
United States,Ehime,Overall,2023,"8,680"
United States,Fukui,Overall,2021,170
United States,Fukui,Overall,2022,540
United States,Fukui,Overall,2023,"2,420"
United States,Fukuoka,Overall,2021,"7,310"
United States,Fukuoka,Overall,2022,"26,770"
United States,Fukuoka,Overall,2023,"120,840"
United States,Fukushima,Overall,2021,"1,220"
United States,Fukushima,Overall,2022,"2,230"
United States,Fukushima,Overall,2023,"6,320"
United States,Gifu,Overall,2021,"1,270"
United States,Gifu,Overall,2022,"5,310"
United States,Gifu,Overall,2023,"39,730"
United States,Gunma,Overall,2021,670
United States,Gunma,Overall,2022,"3,530"
United States,Gunma,Overall,2023,"18,100"
United States,Hiroshima,Overall,2021,"10,510"
United States,Hiroshima,Overall,2022,"26,220"
United States,Hiroshima,Overall,2023,"137,400"
United States,Hokkaido,Overall,2021,"5,710"
United States,Hokkaido,Overall,2022,"43,080"
United States,Hokkaido,Overall,2023,"253,940"
United States,Hyogo,Overall,2021,"2,390"
United States,Hyogo,Overall,2022,"11,230"
United States,Hyogo,Overall,2023,"62,190"
United States,Ibaraki,Overall,2021,"1,110"
United States,Ibaraki,Overall,2022,"5,640"
United States,Ibaraki,Overall,2023,"20,080"
United States,Ishikawa,Overall,2021,850
United States,Ishikawa,Overall,2022,"13,170"
United States,Ishikawa,Overall,2023,"111,560"
United States,Iwate,Overall,2021,"2,290"
United States,Iwate,Overall,2022,"2,130"
United States,Iwate,Overall,2023,"9,870"
United States,Kagawa,Overall,2021,250
United States,Kagawa,Overall,2022,"2,200"
United States,Kagawa,Overall,2023,"14,630"
United States,Kagoshima,Overall,2021,"1,040"
United States,Kagoshima,Overall,2022,"2,920"
United States,Kagoshima,Overall,2023,"17,310"
United States,Kanagawa,Overall,2021,"68,320"
United States,Kanagawa,Overall,2022,"126,750"
United States,Kanagawa,Overall,2023,"480,170"
United States,Kochi,Overall,2021,180
United States,Kochi,Overall,2022,940
United States,Kochi,Overall,2023,"4,360"
United States,Kumamoto,Overall,2021,910
United States,Kumamoto,Overall,2022,"5,720"
United States,Kumamoto,Overall,2023,"28,830"
United States,Kyoto,Overall,2021,"15,700"
United States,Kyoto,Overall,2022,"170,850"
United States,Kyoto,Overall,2023,"1,469,300"
United States,Mie,Overall,2021,400
United States,Mie,Overall,2022,"2,340"
United States,Mie,Overall,2023,"9,280"
United States,Miyagi,Overall,2021,"5,850"
United States,Miyagi,Overall,2022,"8,540"
United States,Miyagi,Overall,2023,"36,620"
United States,Miyazaki,Overall,2021,"1,420"
United States,Miyazaki,Overall,2022,"2,290"
United States,Miyazaki,Overall,2023,"5,330"
United States,Nagano,Overall,2021,"1,560"
United States,Nagano,Overall,2022,"7,350"
United States,Nagano,Overall,2023,"51,650"
United States,Nagasaki,Overall,2021,"22,890"
